Issue_key,keyword
CASSANDRA-16722,[]
CASSANDRA-15700,[]
CASSANDRA-17873,[]
CASSANDRA-15730,[]
CASSANDRA-16412,[]
CASSANDRA-17312,[]
CASSANDRA-17889,[]
CASSANDRA-16703,[]
CASSANDRA-17641,[]
CASSANDRA-17760,[]
CASSANDRA-16273,[]
CASSANDRA-18136,[]
CASSANDRA-18110,[]
CASSANDRA-17724,[]
CASSANDRA-17119,[]
CASSANDRA-17747,[]
CASSANDRA-16217,[]
CASSANDRA-16758,[]
CASSANDRA-16053,[]
CASSANDRA-16562,[]
CASSANDRA-15637,[]
CASSANDRA-16692,[]
CASSANDRA-16277,[]
CASSANDRA-16937,[]
CASSANDRA-16248,[]
CASSANDRA-16693,[]
CASSANDRA-17669,[]
CASSANDRA-16224,[]
CASSANDRA-17216,[]
CASSANDRA-16680,[]
CASSANDRA-16646,[]
CASSANDRA-18013,[]
CASSANDRA-17205,[]
CASSANDRA-18223,[]
CASSANDRA-16690,[]
CASSANDRA-16750,[]
CASSANDRA-17129,[]
CASSANDRA-16085,[]
CASSANDRA-17700,[]
CASSANDRA-16754,[]
CASSANDRA-16068,[]
CASSANDRA-15996,[]
CASSANDRA-15797,[]
CASSANDRA-16856,[]
CASSANDRA-16685,[]
CASSANDRA-17615,[]
CASSANDRA-15874,[]
CASSANDRA-15899,[]
CASSANDRA-16580,[]
CASSANDRA-16530,[]
CASSANDRA-16638,[]
CASSANDRA-16781,[]
CASSANDRA-16798,[]
CASSANDRA-15951,[]
CASSANDRA-16179,[]
CASSANDRA-17791,[]
CASSANDRA-16220,[]
CASSANDRA-16178,[]
CASSANDRA-16467,[]
CASSANDRA-16106,[]
CASSANDRA-16028,[]
CASSANDRA-17141,[]
CASSANDRA-18241,[]
CASSANDRA-15819,[]
CASSANDRA-16908,[]
CASSANDRA-17348,[]
CASSANDRA-16678,[]
CASSANDRA-16486,[]
CASSANDRA-17171,[]
CASSANDRA-15740,[]
CASSANDRA-16554,[]
CASSANDRA-18055,[]
CASSANDRA-16300,[]
CASSANDRA-16868,[]
CASSANDRA-17347,[]
CASSANDRA-16064,[]
CASSANDRA-16318,[]
CASSANDRA-17455,[]
CASSANDRA-15726,[]
CASSANDRA-15770,[]
CASSANDRA-16114,[]
CASSANDRA-17247,[]
CASSANDRA-17705,[]
CASSANDRA-16406,[]
CASSANDRA-17709,[]
CASSANDRA-15757,[]
CASSANDRA-15744,[]
CASSANDRA-15934,[]
CASSANDRA-17239,[]
CASSANDRA-15902,[]
CASSANDRA-17946,[]
CASSANDRA-17840,[]
CASSANDRA-17906,[]
CASSANDRA-16808,[]
CASSANDRA-17414,[]
CASSANDRA-17877,[]
CASSANDRA-16175,[]
CASSANDRA-16086,[]
CASSANDRA-17880,[]
CASSANDRA-16593,[]
CASSANDRA-16711,[]
CASSANDRA-15791,[]
CASSANDRA-15848,[]
CASSANDRA-16347,[]
CASSANDRA-16945,[]
CASSANDRA-16650,[]
CASSANDRA-17754,[]
CASSANDRA-16573,[]
CASSANDRA-16523,[]
CASSANDRA-17169,[]
CASSANDRA-16797,[]
CASSANDRA-18184,[]
CASSANDRA-16533,[]
CASSANDRA-16527,[]
CASSANDRA-15702,[]
CASSANDRA-18141,[]
CASSANDRA-16400,[]
CASSANDRA-16284,[]
CASSANDRA-17214,[]
CASSANDRA-16207,[]
CASSANDRA-16034,[]
CASSANDRA-16472,[]
CASSANDRA-17143,[]
CASSANDRA-15707,[]
CASSANDRA-15688,[]
CASSANDRA-17891,[]
CASSANDRA-17033,[]
CASSANDRA-16705,[]
CASSANDRA-17028,[]
CASSANDRA-17338,[]
CASSANDRA-16446,[]
CASSANDRA-17378,[]
CASSANDRA-15933,[]
CASSANDRA-17604,[]
CASSANDRA-16733,[]
CASSANDRA-17771,[]
CASSANDRA-15613,[]
CASSANDRA-17670,[]
CASSANDRA-16942,[]
CASSANDRA-16030,[]
CASSANDRA-16892,[]
CASSANDRA-17613,[]
CASSANDRA-18083,[]
CASSANDRA-16208,[]
CASSANDRA-18215,[]
CASSANDRA-16608,[]
CASSANDRA-16498,[]
CASSANDRA-16525,[]
CASSANDRA-16425,[]
CASSANDRA-15739,[]
CASSANDRA-16036,[]
CASSANDRA-17675,[]
CASSANDRA-17393,[]
CASSANDRA-17117,[]
CASSANDRA-15749,[]
CASSANDRA-17975,[]
CASSANDRA-16398,[]
CASSANDRA-17769,[]
CASSANDRA-16489,[]
CASSANDRA-15990,[]
CASSANDRA-16822,[]
CASSANDRA-17233,[]
CASSANDRA-17716,[]
CASSANDRA-16712,[]
CASSANDRA-16394,[]
CASSANDRA-16512,[]
CASSANDRA-18149,[]
CASSANDRA-15812,[]
CASSANDRA-16575,[]
CASSANDRA-17593,[]
CASSANDRA-16225,[]
CASSANDRA-17288,[]
CASSANDRA-16963,[]
CASSANDRA-16303,[]
CASSANDRA-16682,[]
CASSANDRA-16105,[]
CASSANDRA-17752,[]
CASSANDRA-16673,[]
CASSANDRA-17524,[]
CASSANDRA-17049,[]
CASSANDRA-16975,[]
CASSANDRA-16759,[]
CASSANDRA-16331,[]
CASSANDRA-16157,[]
CASSANDRA-16049,[]
CASSANDRA-16977,[]
CASSANDRA-15992,[]
CASSANDRA-17715,[]
CASSANDRA-18148,[]
CASSANDRA-16196,[]
CASSANDRA-17810,[]
CASSANDRA-16683,[]
CASSANDRA-17731,[]
CASSANDRA-16971,[]
CASSANDRA-16796,[]
CASSANDRA-16199,[]
CASSANDRA-17424,[]
CASSANDRA-16578,[]
CASSANDRA-17683,[]
CASSANDRA-16671,[]
CASSANDRA-16004,[]
CASSANDRA-17614,[]
CASSANDRA-15924,[]
CASSANDRA-17857,[]
CASSANDRA-17327,[]
CASSANDRA-16119,[]
CASSANDRA-16294,[]
CASSANDRA-17545,[]
CASSANDRA-16478,[]
CASSANDRA-16155,[]
CASSANDRA-17173,[]
CASSANDRA-16151,[]
CASSANDRA-15869,[]
CASSANDRA-15706,[]
CASSANDRA-16962,[]
CASSANDRA-15683,[]
CASSANDRA-17453,[]
CASSANDRA-16973,[]
CASSANDRA-17268,[]
CASSANDRA-16276,[]
CASSANDRA-16700,[]
CASSANDRA-18225,[]
CASSANDRA-16084,[]
CASSANDRA-16104,[]
CASSANDRA-15929,[]
CASSANDRA-18224,[]
CASSANDRA-16457,[]
CASSANDRA-16847,[]
CASSANDRA-16643,[]
CASSANDRA-16008,[]
CASSANDRA-17806,[]
CASSANDRA-17273,[]
CASSANDRA-16602,[]
CASSANDRA-15678,[]
CASSANDRA-16453,[]
CASSANDRA-16473,[]
Issue key,[]
CASSANDRA-935,[]
CASSANDRA-2441,[]
CASSANDRA-168,[]
CASSANDRA-236,[]
CASSANDRA-255,[]
CASSANDRA-729,[]
CASSANDRA-84,[]
CASSANDRA-354,[]
CASSANDRA-2063,[]
CASSANDRA-1487,[]
CASSANDRA-1901,[]
CASSANDRA-2213,[]
CASSANDRA-519,[]
CASSANDRA-2196,[]
CASSANDRA-1505,[]
CASSANDRA-33,[]
CASSANDRA-1679,[]
CASSANDRA-1297,[]
CASSANDRA-493,[]
CASSANDRA-319,[]
CASSANDRA-1962,[]
CASSANDRA-2406,[]
CASSANDRA-440,[]
CASSANDRA-1623,[]
CASSANDRA-546,[]
CASSANDRA-1012,[]
CASSANDRA-1366,[]
CASSANDRA-264,[]
CASSANDRA-1423,[]
CASSANDRA-266,[]
CASSANDRA-2155,[]
CASSANDRA-646,[]
CASSANDRA-639,[]
CASSANDRA-1547,[]
CASSANDRA-1040,[]
CASSANDRA-738,[]
CASSANDRA-1384,[]
CASSANDRA-1008,[]
CASSANDRA-2501,[]
CASSANDRA-681,[]
CASSANDRA-2129,[]
CASSANDRA-1783,[]
CASSANDRA-2134,[]
CASSANDRA-1430,[]
CASSANDRA-184,[]
CASSANDRA-156,[]
CASSANDRA-2296,[]
CASSANDRA-694,[]
CASSANDRA-800,[]
CASSANDRA-1831,[]
CASSANDRA-2256,[]
CASSANDRA-2545,[]
CASSANDRA-2224,[]
CASSANDRA-1781,[]
CASSANDRA-349,[]
CASSANDRA-2488,[]
CASSANDRA-1834,[]
CASSANDRA-2010,[]
CASSANDRA-1036,[]
