Issue_key,Summary,keyword
KAFKA-1439,transient unit test failure in testDeleteTopicDuringAddPartition,['fail']
KAFKA-1759,transient unit test failure in PartitionAssignorTest,['fail']
KAFKA-3195,Transient test failure in OffsetCheckpointTest.testReadWrite,['fail']
KAFKA-2815,unit test failure in org.apache.kafka.streams.processor.internals.KafkaStreamingPartitionAssignorTest,['fail']
KAFKA-974,can't use public release maven repo because of failure of downloaded dependency,['fail']
KAFKA-1098,Unit test failure in 0.8.1 related to LogCleaner,['fail']
KAFKA-862,Error incrementing leader high watermark,['leader']
KAFKA-1376,transient test failure in UncleanLeaderElectionTest,['fail']
KAFKA-2300,Error in controller log when broker tries to rejoin cluster,"['cluster', 'broker']"
KAFKA-1806,broker fetch request uses old leader offset which is higher than current leader offset causes error,"['leader', 'leader', 'broker']"
KAFKA-4,Confusing Error mesage from producer when no kafka brokers are available,['broker']
KAFKA-2564,SSL: Received fatal alert: handshake_failure occurs sporadically ,['fail']
KAFKA-1381,transient unit test failure in AddPartitionsTest,['fail']
KAFKA-1424,transient unit test failure in testSendWithDeadBroker,['fail']
KAFKA-1378,transient unit test failure in LogRecoveryTest,['fail']
KAFKA-1433,transient unit test failure in ZookeeperConsumerConnectorTest,['fail']
KAFKA-1529,transient unit test failure in testAutoCreateAfterDeleteTopic,['fail']
KAFKA-1473,transient unit test failure in testRequestHandlingDuringDeleteTopic,['fail']
KAFKA-1389,transient unit test failure in ProducerFailureHandlingTest,['fail']
KAFKA-2560,Fatal error during KafkaServer startup because of Map failed error.,['fail']
KAFKA-259,Give better error message when trying to run shell scripts without having built/downloaded the jars yet,['message']
KAFKA-2872,Error starting KafkaStream caused by sink not being connected to parent source/processor nodes,['node']
KAFKA-562,Non-failure System Test Log Segment File Checksums mismatched,['fail']
KAFKA-3083,a soft failure in controller may leave a topic partition in an inconsistent state,"['consistent', 'fail', 'partition']"
KAFKA-1884,Print metadata response errors,['meta']
KAFKA-2628,KafkaOffsetBackingStoreTest.testGetSet transient test failure,['fail']
KAFKA-384,Fix intermittent test failures and remove unnecessary sleeps,['fail']
KAFKA-572,Merged log segment checksums mismatched in Leader failure System Test case,['fail']
KAFKA-2928,system tests: failures in version-related sanity checks,['fail']
KAFKA-273,Occassional GZIP errors on the server while writing compressed data to disk,['server']
KAFKA-1881,transient unit test failure in testDeleteTopicWithCleaner due to OOME,['fail']
KAFKA-1391,transient unit test failure in DeleteTopicTest.testPreferredReplicaElectionDuringDeleteTopic,['fail']
KAFKA-1010,Concurrency issue in getCluster() causes rebalance failure and dead consumer,['fail']
KAFKA-1019,kafka-preferred-replica-election.sh will fail without clear error message if /brokers/topics/[topic]/partitions does not exist,"['election', 'replica', 'broker', 'fail', 'message', 'partition']"
KAFKA-2308,New producer + Snappy face un-compression errors after broker restart,"['broker', 'restart']"
KAFKA-1637,SimpleConsumer.fetchOffset returns wrong error code when no offset exists for topic/partition/consumer group,['partition']
KAFKA-908,Write duplicate messages during broker failure,"['broker', 'fail', 'message']"
KAFKA-1366,Multiple Unit Test failures with new producer,['fail']
KAFKA-1037,switching to gzip compression no error message for missing snappy jar on classpath,['message']
KAFKA-2303,Fix for KAFKA-2235 LogCleaner offset map overflow causes another compaction failures,['fail']
KAFKA-1608,Windows: Error: Could not find or load main class org.apache.zookeeper.server.quorum.QuorumPeerMain,['server']
KAFKA-2730,partition-reassignment tool stops working due to error in registerMetric,"['assign', 'partition', 'assign']"
KAFKA-3169,Kafka broker throws OutOfMemory error with invalid SASL packet,['broker']
KAFKA-2294,"javadoc compile error due to illegal <p/> , build failing (jdk 8)",['fail']
KAFKA-905,Logs can have same offsets causing recovery failure,"['recovery', 'fail']"
KAFKA-1724,Errors after reboot in single node setup,['node']
KAFKA-1609,New producer metadata response handling should only exclude a PartitionInfo when its error is LEADER_NOT_AVAILABLE,['meta']
KAFKA-1629,Replica fetcher thread need to back off upon getting errors on partitions,['partition']
KAFKA-2891,Gaps in messages delivered by new consumer after Kafka restart,"['message', 'restart']"
KAFKA-3219,Long topic names mess up broker topic state,['broker']
KAFKA-1804,Kafka network thread lacks top exception handler,['network']
KAFKA-3068,NetworkClient may connect to a different Kafka cluster than originally configured,['cluster']
KAFKA-2146,adding partition did not find the correct startIndex ,['partition']
KAFKA-1738,Partitions for topic not created after restart from forced shutdown,['restart']
KAFKA-371,Creating topic of empty string puts broker in a bad state,['broker']
KAFKA-3177,Kafka consumer can hang when position() is called on a non-existing partition.,['partition']
KAFKA-3251,Requesting committed offsets results in inconsistent results,['consistent']
KAFKA-1642,[Java New Producer Kafka Trunk] CPU Usage Spike to 100% when network connection is lost,"['network', 'connection']"
KAFKA-2413,New consumer's subscribe(Topic...) api fails if called more than once,['fail']
KAFKA-2338,Warn users if they change max.message.bytes that they also need to update broker and consumer settings,"['broker', 'message']"
KAFKA-3197,Producer can send message out of order even when in flight request is set to 1.,['message']
KAFKA-999,Controlled shutdown never succeeds until the broker is killed,['broker']
KAFKA-899,LeaderNotAvailableException the first time a new message for a partition is processed.,"['message', 'partition']"
KAFKA-1647,Replication offset checkpoints (high water marks) can be lost on hard kills and restarts,['restart']
KAFKA-2729,"Cached zkVersion not equal to that in zookeeper, broker not recovering.",['broker']
KAFKA-903,[0.8.0 - windows]  FATAL - [highwatermark-checkpoint-thread1] (Logging.scala:109) - Attempt to swap the new high watermark file with the old one failed,['fail']
KAFKA-1788,producer record can stay in RecordAccumulator forever if leader is no available,['leader']
KAFKA-1029,Zookeeper leader election stuck in ephemeral node retry loop,"['node', 'leader', 'election']"
KAFKA-1940,Initial checkout and build failing,['fail']
KAFKA-1112,broker can not start itself after kafka is killed with -9,['broker']
KAFKA-1863,Exception categories / hierarchy in clients,['client']
KAFKA-2459,"Connection backoff/blackout period should start when a connection is disconnected, not when the connection attempt was initiated","['connection', 'connection']"
KAFKA-2241,AbstractFetcherThread.shutdown() should not block on ReadableByteChannel.read(buffer),"['block', 'lock']"
KAFKA-2568,New consumer hangs indefinitely when broker list is misconfigured,['broker']
KAFKA-876,"Produce request: Leader not local for partition [test,0] on broker 0 ","['broker', 'partition']"
KAFKA-2036,Consumer and broker have different networks,"['network', 'broker']"
KAFKA-320,testZKSendWithDeadBroker fails intermittently due to ZKNodeExistsException,['fail']
KAFKA-2088,kafka-console-consumer.sh should not create zookeeper path when no brokers found and chroot was set in zookeeper.connect,['broker']
KAFKA-1815,ServerShutdownTest fails in trunk.,['fail']
KAFKA-2877,Messages sometimes not delivered by new consumer after Kafka restart ,['restart']
KAFKA-1282,Disconnect idle socket connection in Selector,['connection']
KAFKA-1664,Kafka does not properly parse multiple ZK nodes with non-root chroot,['node']
KAFKA-2573,Mirror maker system test hangs and eventually fails,['fail']
KAFKA-3102,Kafka server unable to connect to zookeeper,['server']
KAFKA-2143,Replicas get ahead of leader and fail,"['leader', 'fail']"
KAFKA-46,"Commit thread, ReplicaFetcherThread for intra-cluster replication","['cluster', 'replica']"
KAFKA-1305,Controller can hang on controlled shutdown with auto leader balance enabled,['leader']
KAFKA-1387,Kafka getting stuck creating ephemeral node it has already created when two zookeeper sessions are established in a very short period of time,['node']
KAFKA-126,Log flush should complete upon broker shutdown,['broker']
KAFKA-955,"After a leader change, messages sent with ack=0 are lost","['leader', 'message']"
KAFKA-1923,Negative offsets in replication-offset-checkpoint file,['replica']
KAFKA-2998,Log warnings when client is disconnected from bootstrap brokers,"['broker', 'client']"
KAFKA-147,kafka integration tests fail on a fresh checkout,['fail']
KAFKA-154,ZK consumer may lose a chunk worth of message during rebalance in some rare cases,['message']
KAFKA-196,Topic creation fails on large values,['fail']
KAFKA-3047,Explicit offset assignment in Log.append can corrupt the log,"['assign', 'corrupt', 'assign']"
KAFKA-3189,Kafka server returns UnknownServerException for inherited exceptions,['server']
KAFKA-1036,Unable to rename replication offset checkpoint in windows,['replica']
KAFKA-351,Refactor some new components introduced for replication ,['replica']
KAFKA-197,Embedded consumer doesn't shut down if the server can't start,['server']
KAFKA-2234,Partition reassignment of a nonexistent topic prevents future reassignments,"['assign', 'assign', 'assign', 'assign']"
KAFKA-861,IndexOutOfBoundsException while fetching data from leader,['leader']
KAFKA-2334,Prevent HW from going back during leader failover ,"['leader', 'fail']"
KAFKA-3159,Kafka consumer 0.9.0.0  client poll is very CPU intensive under certain conditions,['client']
KAFKA-73,SyncProducer sends messages to invalid partitions without complaint,"['message', 'partition']"
KAFKA-3096,Leader is not set to -1 when it is shutdown if followers are down,['follower']
KAFKA-600,kafka should respond gracefully rather than crash when unable to write due to ENOSPC,"['crash', 'race']"
KAFKA-1447,Controlled shutdown deadlock when trying to send state updates,['lock']
KAFKA-2189,Snappy compression of message batches less efficient in 0.8.2.1,['message']
KAFKA-1429,Yet another deadlock in controller shutdown,['lock']
KAFKA-1379,Partition reassignment resets clock for time-based retention,"['clock', 'assign', 'lock', 'assign']"
KAFKA-1964, testPartitionReassignmentCallback hangs occasionally,"['assign', 'assign']"
KAFKA-2972,ControlledShutdownResponse always serialises `partitionsRemaining` as empty,['partition']
KAFKA-1451,Broker stuck due to leader election race ,"['leader', 'election', 'race']"
KAFKA-3041,NullPointerException in new Consumer API on broker restart,"['broker', 'restart']"
KAFKA-2298,Client Selector can drop connections on InvalidReceiveException without notifying NetworkClient,['connection']
KAFKA-2477,Replicas spuriously deleting all segments in partition,['partition']
KAFKA-1238,New producer hangs in a loop detecting metadata for auto created topics,['meta']
KAFKA-1744,Fetch Response contains messages prior to the requested offset,['message']
KAFKA-2538,Compilation in trunk is failing due to https://github.com/apache/kafka/commit/845514d62329be8382e6d02b8041fc858718d534,['fail']
KAFKA-2978,Topic partition is not sometimes consumed after rebalancing of consumer group,['partition']
KAFKA-2012,Broker should automatically handle corrupt index files,['corrupt']
KAFKA-2805,RecordAccumulator request timeout not enforced when all brokers are gone,['broker']
KAFKA-2150,FetcherThread backoff need to grab lock before wait on condition.,['lock']
KAFKA-405,Improve the high water mark maintenance to store high watermarks for all partitions in a single file on disk,['partition']
KAFKA-980,Crash during log recovery can cause full recovery to never run,"['recovery', 'recovery']"
KAFKA-2129,Consumer could make multiple concurrent metadata requests,['meta']
KAFKA-2915,System Tests that use bootstrap.servers embedded in jinja files are not working,['server']
KAFKA-2009,Fix UncheckedOffset.removeOffset synchronization and trace logging issue in mirror maker,['race']
KAFKA-1417,Very slow initial high-level consumer startup in low traffic/blocking fetch scenario,"['block', 'lock']"
KAFKA-1984,java producer may miss an available partition,['partition']
KAFKA-286,consumer sometimes don't release partition ownership properly in ZK during rebalance,['partition']
KAFKA-2408,(new) system tests: ConsoleConsumerService occasionally fails to register consumed message,"['fail', 'message']"
KAFKA-1503,all partitions are using same broker as their leader after broker is down,"['leader', 'broker', 'broker', 'partition']"
KAFKA-307,Refactor server code to remove interdependencies between LogManager and KafkaZooKeeper,['server']
KAFKA-2327,broker doesn't start if config defines advertised.host but not advertised.port,['broker']
KAFKA-1200,inconsistent log levels when consumed offset is reset,['consistent']
KAFKA-990,Fix ReassignPartitionCommand and improve usability,"['assign', 'assign']"
KAFKA-3217,Unit tests which dont close producers auto-create topics in Kafka brokers of other tests when port is reused,['broker']
KAFKA-3023,Log Compaction documentation still says compressed messages are not supported,['message']
KAFKA-1070,Auto-assign node id,"['node', 'assign', 'assign']"
KAFKA-2884,Schema cache corruption in JsonConverter,['corrupt']
KAFKA-1758,corrupt recovery file prevents startup,"['recovery', 'corrupt']"
KAFKA-1301,system testcase_0206 fails using the new producer,['fail']
KAFKA-1065,IO exception on windows when high throughput of messages,['message']
KAFKA-2504,Stop logging WARN when client disconnects,['client']
KAFKA-620,UnknownHostError looking for a ZK node crashes the broker,"['node', 'broker', 'crash']"
KAFKA-3120,Consumer doesn't get messages from some partitions after reassign,"['assign', 'message', 'partition', 'assign']"
KAFKA-2936,Socket server selector can stuck on one send in tight loop.,['server']
KAFKA-1911,Log deletion on stopping replicas should be async,['replica']
KAFKA-2193,Intermittent network + DNS issues can cause brokers to permanently drop out of a cluster,"['network', 'cluster', 'broker']"
