Issue_key,Summary,keyword
HDFS-16456,EC: Decommission a rack with only on dn will fail when the rack number is equal with replication,"['node', 'node', 'node', 'node', 'node', 'cluster', 'cluster', 'cluster', 'replica', 'replica', 'replica', 'replica']"
HDFS-16417,RBF: StaticRouterRpcFairnessPolicyController init fails with division by 0 if concurrent ns handler count is configured,"['assign', 'assign', 'assign', 'assign', 'assign', 'assign']"
HDFS-15297,TestNNHandlesBlockReportPerStorage::blockReport_02 fails intermittently in trunk,"['node', 'node', 'block', 'block', 'block', 'server', 'server']"
HDFS-14414,Clean up findbugs warning in branch-2,"['node', 'node', 'server', 'server']"
HDFS-16051,Misspelt words in DataXceiver.java line 881 and line 885,"['node', 'node', 'block', 'block', 'block']"
HDFS-14442,Disagreement between HAUtil.getAddressOfActive and RpcInvocationHandler.getConnectionId,"['node', 'connection', 'connection', 'connection', 'connection', 'server', 'server']"
HDFS-14219,ConcurrentModificationException occurs in datanode occasionally,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'block', 'server', 'server', 'server', 'server']"
HDFS-15456,TestExternalStoragePolicySatisfier fails intermittently,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'election', 'election', 'election', 'election', 'election', 'election', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'race', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
HDFS-15136,LOG flooding in secure mode when Cookies are not set in request header,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'cluster', 'cluster', 'connection', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
HDFS-15839,RBF: Cannot get method setBalancerBandwidth on Router Client,"['node', 'node', 'node', 'node', 'node', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
HDFS-15343,TestConfiguredFailoverProxyProvider is failing,"['node', 'node', 'server', 'server']"
HDFS-13910,Improve BlockPlacementPolicy for small clusters,"['node', 'node', 'cluster', 'cluster', 'cluster']"
HDFS-14910,Rename Snapshot with Pre Descendants Fail With IllegalArgumentException.,['consistent']
HDFS-15566,NN restart fails after RollingUpgrade from  3.1.3/3.2.1 to 3.3.0,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'restart', 'restart', 'restart']"
HDFS-14793,BlockTokenSecretManager should LOG block token range it operates on.,"['block', 'block', 'block']"
HDFS-14637,Namenode may not replicate blocks to meet the policy after enabling upgradeDomain,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'network', 'cluster', 'cluster', 'cluster', 'cluster', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'restart', 'restart']"
HDFS-13660,DistCp job fails when new data is appended in the file while the distCp copy job is running,['cluster']
HDFS-16724,RBF should support get the information about ancestor mount points,"['cluster', 'cluster']"
HDFS-15052,WebHDFS getTrashRoot leads to OOM due to FileSystem object creation,"['node', 'remote']"
HDFS-16350,Datanode start time should be set after RPC server starts successfully,"['node', 'node', 'server', 'server']"
HDFS-14492,Snapshot memory leak,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'cluster', 'cluster', 'cluster', 'block', 'block', 'block', 'block', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
HDFS-16334,Correct NameNode ACL description,['node']
HDFS-15451,Restarting name node stuck in safe mode when using provided storage,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'restart']"
HDFS-16680,Skip libhdfspp Valgrind tests on Windows,['connection']
HDFS-14909,DFSNetworkTopology#chooseRandomWithStorageType() should not decrease storage count for excluded node which is already part of excluded scope ,['node']
HDFS-13736,BlockPlacementPolicyDefault can not choose favored nodes when 'dfs.namenode.block-placement-policy.default.prefer-local-node' set to false,"['node', 'node', 'node', 'node', 'node', 'node', 'block', 'block']"
HDFS-16199,Resolve log placeholders in NamenodeBeanMetrics,"['node', 'node']"
HDFS-16293,Client sleeps and holds 'dataQueue' when DataNodes are congested,"['delay', 'delay']"
HDFS-15944,Prevent truncation by snprintf,"['region', 'region', 'region', 'region', 'region', 'region', 'region']"
HDFS-16676,DatanodeAdminManager$Monitor reports a node as invalid continuously,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'block', 'block', 'block', 'block', 'server', 'server', 'server']"
HDFS-15801,Backport HDFS-14582 to branch-2.10 (Failed to start DN with ArithmeticException when NULL checksum used),"['node', 'node', 'node', 'node', 'replica', 'replica', 'replica', 'replica', 'replica', 'server', 'server', 'server', 'server']"
HDFS-16409,Fix typo: testHasExeceptionsReturnsCorrectValue -> testHasExceptionsReturnsCorrectValue,"['node', 'server']"
HDFS-16393,RBF: Fix TestRouterRPCMultipleDestinationMountTableResolver,"['block', 'server']"
HDFS-16406,DataNode metric ReadsFromLocalClient does not count short-circuit reads,"['node', 'node', 'node', 'node', 'node', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster']"
HDFS-16151,Improve the parameter comments related to ProtobufRpcEngine2#Server(),"['connection', 'connection', 'server', 'server']"
HDFS-16343,Add some debug logs when the dfsUsed are not used during Datanode startup,['node']
HDFS-16099,Make bpServiceToActive to be volatile,['node']
HDFS-15908,Possible Resource Leak in org.apache.hadoop.hdfs.qjournal.server.Journal,"['server', 'server']"
HDFS-15998,Fix NullPointException In listOpenFiles,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'block', 'server', 'server', 'server']"
HDFS-16503,Should verify whether the path name is valid in the WebHDFS,"['node', 'node', 'node', 'consistent']"
HDFS-15695,NN should not let the balancer run in safemode,"['block', 'block', 'block', 'block']"
HDFS-15719,[Hadoop 3] Both NameNodes can crash simultaneously due to the short JN socket timeout,"['crash', 'crash', 'server']"
HDFS-15610,Reduce datanode upgrade/hardlink thread,"['node', 'node', 'node', 'node', 'node', 'block', 'block', 'block', 'block']"
HDFS-15621,Datanode DirectoryScanner uses excessive memory,"['node', 'node', 'node', 'block', 'block', 'block', 'block', 'block', 'block', 'meta']"
HDFS-16057,Make sure the order for location in ENTERING_MAINTENANCE state,"['node', 'node', 'node', 'node', 'node', 'node', 'network', 'network', 'network', 'network', 'network', 'block', 'block', 'server']"
HDFS-16633,Reserved Space For Replicas is not released on some cases,['cluster']
HDFS-13368,Ozone:TestEndPoint tests are failing consistently,"['node', 'node', 'consistent', 'consistent', 'server', 'server', 'server', 'server']"
HDFS-16777,datatables@1.10.17  sonatype-2020-0988 vulnerability,['remote']
HDFS-13427,Fix the section titles of transparent encryption document,['cluster']
HDFS-14885,UI: Fix a typo on WebUI of DataNode.,['node']
HDFS-14046,In-Maintenance ICON is missing in datanode info page,['node']
HDFS-15164,Fix TestDelegationTokensWithHA,"['node', 'server', 'server']"
HDFS-15286,Concat on a same files deleting the file,"['node', 'node', 'node']"
HDFS-15320,StringIndexOutOfBoundsException in HostRestrictingAuthorizationFilter,"['node', 'node', 'node', 'server', 'server', 'server', 'server']"
HDFS-14007,Incompatible layout when generating FSImage,"['node', 'node', 'node', 'server', 'server', 'server']"
HDFS-15485,Fix outdated properties of JournalNode when performing rollback,"['node', 'node', 'cluster', 'server', 'server', 'server', 'server']"
HDFS-14873,Fix dfsadmin doc for triggerBlockReport,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node']"
HDFS-13957,Fix incorrect option used in description of InMemoryAliasMap ,"['node', 'node', 'block', 'block', 'block', 'server', 'server', 'server', 'server']"
HDFS-14933,Fixing a typo in documentation of Observer NameNode,"['server', 'server', 'server']"
HDFS-13795,Fix potential NPE in InMemoryLevelDBAliasMapServer,"['node', 'node', 'server', 'server']"
HDFS-16868,Fix audit log duplicate issue when an ACE occurs in FSNamesystem.,"['node', 'block', 'meta', 'meta', 'meta', 'meta', 'meta', 'meta']"
HDFS-16766,hdfs ec command loads (administrator provided) erasure code policy files without disabling xml entity expansion,"['cluster', 'cluster', 'cluster']"
HDFS-16728,RBF throw IndexOutOfBoundsException with disableNameServices,"['server', 'server']"
HDFS-16877,Namenode doesn't use alignment context in TestObserverWithRouter,"['node', 'node', 'node', 'server']"
HDFS-16831,[RBF SBN] GetNamenodesForNameserviceId should shuffle Observer NameNodes every time,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'server', 'server', 'server', 'server', 'server']"
HDFS-16756,RBF proxies the client's user by the login user to enable CacheEntry,"['node', 'node', 'cluster']"
HDFS-16876,Garbage collect map entries in shared RouterStateIdContext using information from namenodeResolver instead of the map of active connectionPools.,"['node', 'node', 'node', 'connection', 'connection', 'connection', 'connection']"
HDFS-16884,Fix TestFsDatasetImpl#testConcurrentWriteAndDeleteBlock failed,"['node', 'replica', 'replica', 'replica']"
HDFS-13615,libhdfs++ SaslProtocol hanging while accessing invalid lock,"['race', 'server']"
HDFS-14556,"Spelling Mistake ""gloablly""","['cluster', 'block']"
HDFS-14482,Crash when using libhdfs with bad classpath,['crash']
HDFS-16834,PoolAlignmentContext should not max poolLocalStateId with sharedGlobalStateId when sending requests to the namenode.,"['node', 'node', 'consistent', 'server']"
HDFS-16821,Fix regression in HDFS-13522 that enables observer reads by default.,"['node', 'consistent', 'consistent', 'server', 'server', 'server', 'server', 'server', 'server']"
HDFS-13636,Cross-Site Scripting vulnerability in HttpServer2,"['remote', 'remote', 'remote']"
HDFS-15108,RBF: MembershipNamenodeResolver should invalidate cache incase of active namenode update,"['node', 'node', 'node', 'node']"
HDFS-16910,Fix incorrectly initializing RandomAccessFile caused flush performance decreased for JN,"['cluster', 'meta', 'meta']"
HDFS-14887,"RBF: In Router Web UI, Observer Namenode Information displaying as Unavailable","['node', 'node', 'server', 'server']"
HDFS-14612,SlowDiskReport won't update when SlowDisks is always empty in heartbeat,"['node', 'block', 'server']"
HDFS-13350,Negative legacy block ID will confuse Erasure Coding to be considered as striped block,"['replica', 'block', 'block', 'block', 'block', 'block', 'block', 'block']"
HDFS-13846,Safe blocks counter is not decremented correctly if the block is striped,"['node', 'node', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block', 'block']"
HDFS-13586,Fsync fails on directories on Windows,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
HDFS-15010,BlockPoolSlice#addReplicaThreadPool static pool should be initialized by static method,"['block', 'parallel']"
HDFS-14945,Revise PacketResponder's log.,"['node', 'node', 'node', 'server', 'server']"
HDFS-15026,TestPendingReconstruction#testPendingReconstruction() fail in trunk,"['block', 'block', 'block', 'block', 'block', 'block', 'block', 'server', 'server', 'server', 'server', 'server']"
HDFS-14922,Prevent snapshot modification time got change on startup,"['node', 'restart']"
HDFS-15283,Cache pool MAXTTL is not persisted and restored on cluster restart,"['cluster', 'cluster', 'restart', 'restart']"
HDFS-15199,NPE in BlockSender,"['node', 'node', 'node', 'node', 'node', 'node', 'block', 'server', 'server', 'server', 'server', 'server']"
HDFS-15158,The number of failed volumes mismatch  with volumeFailures of Datanode metrics ,"['node', 'node']"
HDFS-14521,Suppress setReplication logging.,"['node', 'replica']"
HDFS-14512,ONE_SSD policy will be violated while write data with DistributedFileSystem.create(....favoredNodes),['replica']
HDFS-14465,"When the Block expected replications is larger than the number of DataNodes, entering maintenance will never exit.","['node', 'node', 'node', 'cluster', 'cluster', 'cluster', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'block', 'block', 'block', 'block', 'server']"
HDFS-14347,Restore a comment line mistakenly removed in ProtobufRpcEngine,['server']
HDFS-13675,Speed up TestDFSAdminWithHA,['node']
HDFS-13962,Add null check for add-replica pool to avoid lock acquiring,"['consistent', 'replica', 'replica', 'replica']"
HDFS-13667,"Typo: Marking all ""datandoes"" as stale","['node', 'node', 'node', 'node', 'node', 'node']"
HDFS-14274,EC: NPE While Listing EC Policy For A Directory Following Replication Policy.,"['replica', 'replica']"
HDFS-14720,DataNode shouldn't report block as bad block if the block length is Long.MAX_VALUE.,"['node', 'node', 'replica', 'block', 'block', 'block', 'block', 'block', 'block', 'server']"
HDFS-15362,FileWithSnapshotFeature#updateQuotaAndCollectBlocks should collect all distinct blocks,"['block', 'block', 'block', 'block']"
HDFS-15351,Blocks scheduled count was wrong on truncate ,"['block', 'block']"
HDFS-15363,BlockPlacementPolicyWithNodeGroup should validate if it is initialized by NetworkTopologyWithNodeGroup,"['cluster', 'cluster', 'cluster', 'cluster']"
HDFS-15135,EC : ArrayIndexOutOfBoundsException in BlockRecoveryWorker#RecoveryTaskStriped.,"['node', 'node', 'server', 'server']"
HDFS-14263,Remove unnecessary block file exists check from FsDatasetImpl#getBlockInputStream(),"['replica', 'block', 'block']"
HDFS-15332,Quota Space consumed was wrong in truncate with Snapshots,['block']
HDFS-14042,Fix NPE when PROVIDED storage is missing,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'block', 'block', 'block', 'block', 'server', 'server', 'server', 'server', 'server', 'server']"
HDFS-15300,RBF: updateActiveNamenode() is invalid when RPC address is IP,"['node', 'node', 'node']"
HDFS-14940,HDFS Balancer : Do not allow to set balancer maximum network bandwidth more than 1TB,"['node', 'node', 'network', 'network', 'network', 'block']"
HDFS-16845,Add configuration flag to enable observer reads on routers without using ObserverReadProxyProvider,"['server', 'server', 'server', 'server', 'server', 'server']"
HDFS-14820, The default 8KB buffer of BlockReaderRemote#newBlockReader#BufferedOutputStream is too big,"['node', 'node', 'network', 'block', 'block', 'block', 'block', 'block', 'block']"
HDFS-14435,ObserverReadProxyProvider is unable to properly fetch HAState from Standby NNs,['server']
HDFS-13805,"Journal Nodes should allow to format non-empty directories with ""-force"" option",['node']
HDFS-14037,Fix SSLFactory truststore reloader thread leak in URLConnectionFactory,['cluster']
HDFS-14802,The feature of protect directories should be used in RenameOp,['node']
HDFS-15185,StartupProgress reports edits segments until the entire startup completes,['cluster']
HDFS-15380,RBF: Could not fetch real remote IP in RouterWebHdfsMethods,"['node', 'remote', 'remote', 'remote']"
HDFS-14869,Data loss in case of distcp using snapshot diff. Replication should include rename records if file was skipped in the previous iteration,"['replica', 'replica', 'block', 'block', 'server', 'server']"
HDFS-16040,RpcQueueTime metric counts requeued calls as unique events.,"['block', 'server', 'server']"
HDFS-15661,The DeadNodeDetector shouldn't be shared by different DFSClients.,['node']
HDFS-795,DFS Write pipeline does not detect defective datanode correctly in some cases (HADOOP-3339),['node']
HDFS-4348,backup node document bug of 1.x,['node']
HDFS-1595,DFSClient may incorrectly detect datanode failure,['node']
HDFS-4442,Initialization failed for block (...) Invalid volume failure  config value: 1,['block']
HDFS-1382,A transient failure with edits log and a corrupted fstime together could lead to a data loss,['corrupt']
HDFS-1273,Handle disk failure when writing new blocks on datanode,"['node', 'block']"
HDFS-4275,MiniDFSCluster-based tests fail on Windows due to failure to delete test namenode directory,['node']
HDFS-2944,Typo in hdfs-default.xml causes dfs.client.block.write.replace-datanode-on-failure.enable to be mistakenly disabled,"['node', 'block']"
HDFS-1540,Make Datanode handle errors to namenode.register call more elegantly,"['node', 'node']"
HDFS-32,testFilePermissions in TestDFSShell should shut down the mini dfs cluster when there is an error,['cluster']
HDFS-1371,One bad node can incorrectly flag many files as corrupt,"['node', 'corrupt']"
HDFS-1232,Corrupted block if a crash happens before writing to checksumOut but after writing to dataOut,"['block', 'crash']"
HDFS-5225,datanode keeps logging the same 'is no longer in the dataset' message over and over again,['node']
HDFS-983,NameNode transaction log corruption with bad filename,['corrupt']
HDFS-1263,"0.20: in tryUpdateBlock, the meta file is renamed away before genstamp validation is done",['meta']
HDFS-1065,Secondary Namenode fails to fetch image and edits files,['node']
HDFS-7414,Namenode got shutdown and can't recover where edit update might be missed,['node']
HDFS-2470,NN should automatically set permissions on dfs.namenode.*.dir,['node']
HDFS-3677,dfs.namenode.edits.dir.required missing from hdfs-default.xml,['node']
HDFS-6804,"Add test for race condition between transferring block and appending block causes ""Unexpected checksum mismatch exception"" ","['block', 'block', 'race']"
HDFS-1594,When the disk becomes full Namenode is getting shutdown and not able to recover,['node']
HDFS-4043,Namenode Kerberos Login does not use proper hostname for host qualified hdfs principal name.,['node']
HDFS-4811,race condition between 2 namenodes in standby that are trying to checkpoint with one another can delete or corrupt a good fsimage,"['node', 'corrupt', 'race']"
HDFS-1197,"Blocks are considered ""complete"" prematurely after commitBlockSynchronization or DN restart",['restart']
HDFS-1194,Secondary namenode fails to fetch the image from the primary,['node']
HDFS-875,NameNode incorretly handles corrupt replicas,"['replica', 'corrupt']"
HDFS-4794,Browsing filesystem via webui throws kerberos exception when NN service RPC is enabled in a secure cluster,['cluster']
HDFS-6101,TestReplaceDatanodeOnFailure fails occasionally,['node']
HDFS-138,data node process should not die if one dir goes bad,['node']
HDFS-4212,NameNode can't differentiate between a never-created block and a block which is really missing,"['block', 'block']"
HDFS-4253,block replica reads get hot-spots due to NetworkTopology#pseudoSortByDistance,"['replica', 'block']"
HDFS-5697,connection leak in DFSInputStream,['connection']
HDFS-7453,Namenode does not recognize block is missing on a datanode,"['node', 'node', 'block']"
HDFS-1158, HDFS-457 increases the chances of losing blocks,['block']
HDFS-5839,TestWebHDFS#testNamenodeRestart fails with NullPointerException in trunk,['node']
HDFS-2932,Under replicated block after the pipeline recovery.,"['replica', 'recovery', 'block']"
HDFS-2749,Wrong fsimage format while entering recovery mode,['recovery']
HDFS-5177,blocksScheduled  count should be decremented for abandoned blocks,"['block', 'block']"
HDFS-156,namenode doesn't start if group id cannot be resolved to name,['node']
HDFS-2095,org.apache.hadoop.hdfs.server.datanode.DataNode#checkDiskError produces check storm making data node unavailable,"['node', 'node', 'server']"
HDFS-1813,Hdfs Federation: Authentication using BlockToken in RPC to datanode fails.,['node']
HDFS-1172,Blocks in newly completed files are considered under-replicated too quickly,['replica']
HDFS-3059,ssl-server.xml causes NullPointer,['server']
HDFS-5517,Lower the default maximum number of blocks per file,['block']
HDFS-6648,Order of namenodes in ConfiguredFailoverProxyProvider is undefined,['node']
HDFS-54,datanode not failing when read-only filesystem,['node']
HDFS-1226,Last block is temporary unavailable for readers because of crashed appender,"['block', 'crash']"
HDFS-1234,"Datanode 'alive' but with its disk failed, Namenode thinks it's alive","['node', 'node']"
HDFS-5958,One very large node in a cluster prevents balancer from balancing data,"['node', 'cluster']"
HDFS-5216,NumDecomDeadDataNodes not returning correct number of dead decommissioned nodes ,['node']
HDFS-4081,NamenodeProtocol and other Secure Protocols should use different config keys for serverPrincipal and clientPrincipal KerberosInfo components ,"['node', 'server']"
HDFS-89,Datanode should verify block sizes vs metadata on startup,"['node', 'block', 'meta']"
HDFS-7815,Loop on 'blocks does not belong to any file',['block']
HDFS-3655,Datanode recoverRbw could hang sometime,['node']
HDFS-6964,NN fails to fix under replication leading to data loss,['replica']
HDFS-6666,Abort NameNode and DataNode startup if security is enabled but block access token is not enabled.,['block']
HDFS-7203,Concurrent appending to the same file can cause data corruption,['corrupt']
HDFS-1235,"Namenode returning the same Datanode to client, due to infrequent heartbeat","['node', 'node']"
HDFS-3775,NPE in DFSInputStream.read() when called on non-existing block,['block']
HDFS-6179,Synchronized BPOfferService - datanode locks for slow namenode reply.,"['node', 'node']"
HDFS-3586,Blocks are not getting replicate even DN's are availble.,['replica']
HDFS-5730,Inconsistent Audit logging for HDFS APIs,['consistent']
HDFS-7191,WebHDFS prematurely closes connections under high concurrent loads,['connection']
HDFS-1904,Secondary Namenode dies when a mkdir on a non-existent parent directory is run,['node']
HDFS-4608,"A File could not be recovery, when a block is added to it in nn, but not created in dn.","['recovery', 'block']"
HDFS-1824,delay instantiation of file system object until it is needed (linked to HADOOP-7207),['delay']
HDFS-6832,Fix the usage of 'hdfs namenode' command,['node']
HDFS-118,Namenode clients should recover from connection or Namenode restarts,"['node', 'node', 'connection', 'restart']"
HDFS-3584,Blocks are getting marked as corrupt with append operation under high load.,['corrupt']
HDFS-7320,The appearance of hadoop-hdfs-httpfs site docs is inconsistent ,['consistent']
HDFS-5849,Removing ACL from an inode fails if it has only a default ACL.,['node']
HDFS-4065,TestDFSShell.testGet sporadically fails attempting to corrupt block files due to race condition,"['block', 'corrupt', 'race']"
HDFS-742,A down DataNode makes Balancer to hang on repeatingly asking NameNode its partial block list,['block']
HDFS-4310,fix test org.apache.hadoop.hdfs.server.datanode.TestStartSecureDataNode,"['node', 'server']"
HDFS-7281,Missing block is marked as corrupted block,"['block', 'block', 'corrupt']"
HDFS-788,Datanode behaves badly when one disk is very low on space,['node']
HDFS-5802,NameNode does not check for inode type before traversing down a path,['node']
HDFS-3735,"NameNode WebUI should allow sorting live datanode list by fields Block Pool Used, Block Pool Used(%) and Failed Volumes. ",['node']
HDFS-1149,Lease reassignment is not persisted to edit log,"['assign', 'assign']"
HDFS-7187,DomainSocketWatcher thread crashes causing datanode to leak connection threads,"['node', 'connection', 'crash']"
HDFS-185,"Chown , chgrp , chmod operations allowed when namenode is in safemode .",['node']
HDFS-6148,LeaseManager crashes while initiating block recovery,"['recovery', 'block', 'crash']"
HDFS-99,large dfs.block.size doesn't work,['block']
HDFS-7842,Blocks missed while performing downgrade immediately after rolling back the cluster.,['cluster']
HDFS-6955,DN should reserve disk space for a full block when creating tmp files,['block']
HDFS-7657,"failed start datanode in secure mode with class not found err, but jar is in classpath",['node']
HDFS-4896,dfs -<command> webhdfs:// gives IllegalStateException for secure cluster,['cluster']
HDFS-7401,Add block info to DFSInputStream' WARN message when it adds node to deadNodes,"['node', 'block']"
HDFS-5503,Datanode#checkDiskError also should check for ClosedChannelException,['node']
HDFS-2798,"Append may race with datanode block scanner, causing replica to be incorrectly marked corrupt","['node', 'replica', 'block', 'corrupt', 'race']"
HDFS-97,DFS should detect slow links(nodes) and avoid them,['node']
HDFS-3836,Fix findbugs warnings in Datanode,['node']
HDFS-1264,0.20: OOME in HDFS client made an unrecoverable HDFS block,['block']
HDFS-7624,TestFileAppendRestart hardcode block size without considering native OS,['block']
HDFS-7625,TestPersistBlocks hardcode block size without considering native OS,['block']
HDFS-7628,TestNameEditsConfigs hardcode block size without considering native OS,['block']
HDFS-6248,SNN crash during replay of FSEditLog of files inside directories having QuotaExceeded directories ,['crash']
HDFS-7847,Modify NNThroughputBenchmark to be able to operate on a remote NameNode,['remote']
HDFS-2938,Recursive delete of a large directory makes namenode unresponsive,['node']
HDFS-4851,Deadlock in pipeline recovery,['recovery']
HDFS-3744,Decommissioned nodes are included in cluster after switch which is not expected,"['node', 'cluster']"
HDFS-2376,fsck reports the fs as healthy even when all replicas of a block are corrupted by overwriting them with smaller content,"['replica', 'block', 'corrupt']"
HDFS-3374,hdfs' TestDelegationToken fails intermittently with a race condition,['race']
HDFS-4331,checkpoint between NN and SNN (secure cluster) does not happen once NN TGT expires ,['cluster']
HDFS-5463,NameNode should limit the number of blocks per file,['block']
HDFS-1116,DFSClient unable to create new block.,['block']
HDFS-5524,NPE during Namenode startup in Server#getNumConnections,['node']
HDFS-3108,[UI] Few Namenode links are not working,['node']
HDFS-5422,Not need to launch Secondary namenode for NN HA mode?,['node']
HDFS-5421,Not need to launch Secondary namenode for NN HA mode?,['node']
HDFS-5420,Not need to launch Secondary namenode for NN HA mode?,['node']
HDFS-1381,HDFS javadocs hard-code references to dfs.namenode.name.dir and dfs.datanode.data.dir parameters,"['node', 'node']"
HDFS-5877,Datanode webUI hangs with HTTP protocol when dfs.http.policy is HTTPS_ONLY,['node']
HDFS-1753,Resource Leak in org.apache.hadoop.hdfs.server.namenode.StreamFile,"['node', 'server']"
HDFS-147,Stack trace on spaceQuota excced .,['race']
HDFS-6590,NullPointerException was generated in getBlockLocalPathInfo when datanode restarts,"['node', 'restart']"
HDFS-5295,hsftp throws an exception in the end on secure cluster with https enabled,['cluster']
HDFS-7525,TestDatanodeManager.testNumVersionsReportedCorrect fails occassionally in trunk,['node']
HDFS-4853,Handle unresolved InetAddress for favored nodes in DFSClient#create(),['node']
HDFS-5373,hdfs cacheadmin -addDirective short usage does not mention -replication parameter.,['replica']
HDFS-2213,DataNode gets stuck while shutting down minicluster,['cluster']
HDFS-1480,All replicas of a block can end up on the same rack when some datanodes are decommissioning.,"['node', 'replica', 'block']"
HDFS-134,premature end-of-decommission of datanodes,['node']
HDFS-6576,Datanode log is generating at root directory in security mode,['node']
HDFS-7166,SbNN Web UI shows #Under replicated blocks and #pending deletion blocks,"['replica', 'block', 'block']"
HDFS-7261,storageMap is accessed without synchronization in DatanodeDescriptor#updateHeartbeatState(),['node']
HDFS-3325,"When configuring ""dfs.namenode.safemode.threshold-pct"" to a value greater or equal to 1 there is mismatch in the UI report",['node']
HDFS-838,libhdfs causes a segfault due to race condition,['race']
HDFS-1970,Null pointer exception comes when Namenode recovery happens and there is no response from client to NN more than the hardlimit for NN recovery and the current block is more than the prev block size in NN ,"['node', 'recovery', 'recovery', 'block', 'block']"
HDFS-4757,Update FSDirectory#inodeMap when replacing an INodeDirectory while setting quota,['node']
HDFS-1897,Documention refers to removed option dfs.network.script,['network']
HDFS-132,Namenode in Safemode reports to Simon non-zero number of deleted files during startup,['node']
HDFS-645,Namenode does not leave safe mode even if all blocks are available,"['node', 'block']"
HDFS-10915,Fix time measurement bug in TestDatanodeRestart#testWaitForRegistrationOnRestart,['node']
HDFS-10498,Intermittent test failure org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshotFileLength.testSnapshotfileLength,"['node', 'server']"
HDFS-9905,WebHdfsFileSystem#runWithRetry should display original stack trace on error,['race']
HDFS-11472,Fix inconsistent replica size after a data pipeline failure,"['consistent', 'replica']"
HDFS-9225,Fix intermittent test failure of TestBlockManager.testBlocksAreNotUnderreplicatedInSingleRack,['replica']
HDFS-10315,Fix TestRetryCacheWithHA and TestNamenodeRetryCache failures,['node']
HDFS-8252,Fix test case failure in org.apache.hadoop.hdfs.server.namenode.TestDiskspaceQuotaUpdate.testAppendOverTypeQuota,"['node', 'server']"
HDFS-11852,Under-repicated block never completes because of failure in commitBlockSynchronization(),['block']
HDFS-9536,OOM errors during parallel upgrade to Block-ID based layout,['parallel']
